Genes,adjpval,log2FC,color
COPG2,0.188581409845,0.6492678024085788,grey
CPSF3,0.0105852270829879,0.4372730993254966,grey
CPSF7,0.0265909053254264,-0.3556674439488867,grey
CCT7,0.315173545262137,0.084410147058415,grey
CSNK2A2,0.0744936402409493,0.2899349639579804,grey
CTSL,0.0062680438564334,-1.0326093523943811,grey
CTSD,0.549250076141779,-0.0781160950808514,grey
CTSC,0.397765113142633,-0.1963551850436787,grey
CTSB,0.395572145935249,0.1425414193937655,grey
CTPS2,0.522292419773906,0.0526995050367618,grey
CTPS1,0.625853077312276,-0.0309781943546406,grey
CTNND1,0.175692882950998,-0.1247878154562169,grey
CTNNB1,0.0635682971669816,0.4303298537066983,grey
CTNNA2,0.303996264401013,0.3346405963386149,grey
CTBP2,0.0089141092792293,-0.7066135672064444,grey
CTBP1,0.0617188077424994,-0.1915190245023672,grey
CSTB,0.0206088083823032,0.3437873454492501,grey
CSNK2B,0.44129125020068,0.1417791618492104,grey
CSNK2A1,0.176506367612741,0.2382387992798031,grey
CPT2,0.665951495805136,-0.1091692160748601,grey
CSNK1E,0.614736447488268,-0.0428069843474853,grey
CSNK1A1,0.948791736778939,0.0647732551987035,grey
CSK,0.0359365244831258,-0.2614604799324844,grey
CSE1L,0.136182638205495,0.3048763293916691,grey
CSDE1,0.669719000653249,0.0295092998642405,grey
CS,0.510444349220529,0.1276011923709893,grey
CRMP1,0.157248074447943,-0.1731475877624527,grey
CRKL,0.0516421305814838,0.3925494856951012,grey
CRBN,0.136805252758465,-0.1992897627590533,grey
CRAT,0.0959703107017028,-0.6308876805033322,grey
CRABP2,0.429096252706534,0.0795981384465222,grey
CRABP1,0.0795363817502814,0.2999402479094291,grey
CPVL,0.0011126623056143,0.8356689038028275,grey
COPG1,0.0017560962151299,0.9486786863176588,grey
COPE,0.0089141092792293,1.0761072092461008,grey
COPB2,0.0061340251557958,0.8347968196246558,grey
CELSR3,0.0923806936860578,-0.1655993528946102,grey
CHTOP,0.181297466595768,-0.1643618824330879,grey
CHGA,0.303996264401013,-0.111932597155916,grey
CHERP,0.163885992269675,-0.2309035507230422,grey
CHD7,0.0121155086852931,-0.3384027927659201,grey
CHD4,0.194730443305093,-0.1570033701663337,grey
CHD1L,0.0762326121322434,0.2901167325502714,grey
CHCHD3,0.0361392069405881,0.2834351967418639,grey
CHCHD1,0.0658172499446367,-0.3575548806371399,grey
CFL2,0.0813697925546733,0.3085178501214244,grey
CFL1,0.0076113672842858,-0.4473267302917235,grey
CFAP20,0.893254149747185,0.0526630158092511,grey
CEP170,0.212955013054252,-0.1215577395160887,grey
CEND1,0.277690233190522,0.4465010914079991,grey
CELF4,0.919140934483332,0.0516931609041112,grey
COPB1,0.002301289556564,0.90322687293695,grey
CELF3,0.183127306764232,-0.171675025878589,grey
CELF2,0.0089758783887272,-0.3956792851800005,grey
CELF1,0.022602037494193,-0.3220512856368679,grey
CDK5RAP1,0.867634000419736,-0.0170568157584845,grey
CDK5,0.028128924369126,0.3134092810384112,grey
CDK17,0.160435677444561,-0.4449457934548551,grey
CDK14,0.0447284559436621,0.3032532403858386,grey
CDH2,0.820356486478222,-0.0217576589816808,grey
CDC73,0.823638679500019,0.0603899629830901,grey
CDC42EP4,0.607853680571821,0.0649928584318636,grey
CDC42,0.0048087645987454,-0.5998428494059005,grey
CDC37,0.359895140351026,0.1442738081802132,grey
CD47,0.0365575886594051,0.3879772882050313,grey
CIAO2B,0.0125728253133929,0.5162311488461016,grey
CIAPIN1,0.858985528469106,0.0112360020524401,grey
CIRBP,0.0356350697821367,-0.4471232103149457,grey
CISD1,0.259301356792019,-0.1090486845210401,grey
COPA,0.0012406087931607,1.0021185570463838,grey
COMT,0.0154573556211687,1.08966935700058,grey
COMMD2,0.0158443013528095,0.5036572069265384,grey
COA3,0.144800296112115,-0.2645740078549595,grey
CNTNAP1,0.96359867409192,0.0305996408512702,grey
CNTN1,0.45968323597646,-0.0981602835396201,grey
CNTFR,0.881427760436753,-0.0007260954278687,grey
CNRIP1,0.176506367612741,0.1568601592501438,grey
CNP,0.0124099604398204,-0.3473024431625398,grey
CNN3,0.013915626216246,-0.4805646252680366,grey
CNDP2,0.0700124716181681,-0.1918065869057834,grey
CMSS1,0.423843098768751,0.1255671105242406,grey
CMPK1,0.391741695825822,0.0782096247578041,grey
CMAS,0.718720103081542,-0.0651186991886719,grey
CLPX,0.0630703734187911,-0.1961496878529458,grey
CLPTM1,0.96359867409192,-0.0660613305795219,grey
CLPP,0.105371976681487,-0.2051430064838275,grey
CLPB,0.101062681711478,-0.1707505583526045,grey
CLN5,0.247587631805176,0.2436492245723858,grey
CLIC4,0.467048304227117,0.2337984183397617,grey
CLIC1,0.010740918629027,0.3910388424078451,grey
CLASP2,0.175692882950998,0.2550216604891313,grey
CKMT1A,0.14283971663975,0.1585008066867302,grey
CKB,0.563619872685216,0.0355692647892749,grey
CKAP5,0.387199300046124,0.0636235693453135,grey
CKAP4,0.237797203237587,0.0988320658628761,grey
CISD2,0.069633147953842,-0.3768413153713275,grey
CTTN,0.0171932274982005,-0.3418553826609226,grey
CUL2,0.216223306254988,0.2157496417447964,grey
CUL3,0.248771698152119,0.1086496980602408,grey
DNAJB1,0.140472356623035,0.1657091184417783,grey
DNM1L,0.100630287198881,0.2458145600107184,grey
DNM1,0.0006088086108347,1.021844346739765,grey
DNAJC7,0.0294919275495391,0.2821571280636705,grey
DNAJC6,0.0140105957118072,0.5118547855072708,grey
DNAJC3,0.802346537450914,0.0612999172897963,grey
DNAJC19,0.0472798863138079,-0.2297333714242865,grey
DNAJC12,0.0553723094806621,0.2401699458609676,grey
DNAJB9,0.0273868525453783,-0.2633296680927339,grey
DNAJB6,0.528898328786514,-0.1365737160387813,grey
DNAJB5,0.298233630975772,-0.1033477388181935,grey
DNAJB4,0.629231738269221,0.0349414845035708,grey
DNAJB2,0.986110495843834,-0.0164016652349508,grey
DNAJB11,0.0032694927641367,-0.6079434704982577,grey
DNAJA3,0.0736876672733399,-0.1841879093385229,grey
DHX9,0.0795363817502814,-0.2637506036132535,grey
DNAJA2,0.0550693790874911,-0.1891757651173772,grey
DNAJA1,0.280181295197013,-0.1002566612467906,grey
DMXL2,0.521079389394346,0.0864475452222869,grey
DMAC2,0.229297471626895,0.1228295800771888,grey
DLST,0.0449459118776132,0.3161027437379206,grey
DLG4,0.669152778109836,0.1252543484179971,grey
DLD,0.513742500969998,0.0557816031799603,grey
DLAT,0.374636518052028,0.1253040277275111,grey
DKC1,0.05613397040835,-0.2459873262514233,grey
DIS3,0.870855925867077,0.0403970390439465,grey
DIRAS2,0.539861889017805,-0.1091814977983081,grey
DIRAS1,0.0045712183720823,-0.5820557594063176,grey
DIMT1,0.0135434132807498,-0.4736350182214854,grey
DNM2,0.105390017755958,0.1453538060663469,grey
DNMT3A,0.0711772347329103,0.4290110777666909,grey
DOCK7,0.0166160676516668,0.9371568144361984,grey
DPM1,0.717897007141938,-0.0125776333264518,grey
ECHS1,0.010740918629027,-0.4307686705435893,grey
ECHDC1,0.105975303776139,-0.1846199331594143,grey
EBNA1BP2,0.0037752105850153,0.6340554526220409,grey
EBF3,0.0071547845775973,-0.6479429763955644,grey
EBF1,0.0159029593555237,-0.3990197728698236,grey
EARS2,0.909089564529838,0.0453587481999383,grey
DYNLT1,0.152091434992639,-0.3628078340446886,grey
DYNLRB1,0.103668980079335,-0.2479856369040111,grey
DYNLL1,0.0213318989834539,0.3309644560249806,grey
DYNC2LI1,0.0713214729212935,0.2322679391549147,grey
DYNC1LI2,0.706143496936583,0.0060604969823961,grey
DYNC1LI1,0.692615922299522,0.0673919130892832,grey
DYNC1I2,0.539568287374564,0.0490151517851848,grey
DYNC1H1,0.0401192131371408,0.259388254688647,grey
DUSP3,0.027302428762388,0.3666093028576865,grey
DUSP23,0.0069058380623386,0.6530258654975478,grey
DUSP12,0.0673761861013306,-0.2808461179905263,grey
DUSP11,0.0086546505171522,-0.6024576899211092,grey
DUS3L,0.011915977411553,0.8158422439646438,grey
DTYMK,0.823638679500019,0.0116641592174864,grey
MRPL48,0.265895076388094,0.251398202096174,grey
DSP,0.988343754810502,-0.9959894364016822,grey
DSG1,0.177446868410177,0.9323653567319908,grey
DPYSL5,0.312088953141356,-0.0854100223439299,grey
DPYSL4,0.18850031003714,-0.1874596797773793,grey
DPYSL3,0.458984846764327,-0.0791834143161216,grey
DPYSL2,0.781994367049961,-0.0270836175984689,grey
DIABLO,0.256463017752192,-0.3376406796945682,grey
DHX35,0.0658683678797346,0.4463423038147227,grey
CUL5,0.995220780609361,-0.0037951379336486,grey
DAZAP1,0.011129884298841,-0.4055494648187841,grey
DCX,0.499953289782648,0.0610166774778276,grey
DCTN5,0.0607880358621722,-0.4229421447084854,grey
DCTN4,0.0061816517157318,0.5386219514305297,grey
DCTN3,0.0911346474901198,0.5505132916769432,grey
DCTN2,0.052322168218328,0.5905377198428226,grey
DCTN1,0.113467333102645,0.1716440377696716,grey
DCP1B,0.707829479593925,-0.0771317726456248,grey
DCP1A,0.528931066045113,-0.1327353953620921,grey
DCLK2,0.241397731477908,-0.1917394570211818,grey
DCLK1,0.0684535224247428,-0.2713341381630904,grey
DCAKD,0.0703449786053058,-0.2361864194564688,grey
DCAF7,0.286168861134159,0.1632366800758107,grey
DBN1,0.364235893860861,-0.0855206764037485,grey
DARS2,0.928952616748088,-0.0048261890846835,grey
DHX30,0.525378229638788,0.1088051329363797,grey
DARS1,0.0449459118776132,-0.5638543418566931,grey
DAPK1,0.194596538141527,0.3233392501655934,grey
DACH1,0.891451117872872,-0.0040246882069947,grey
CYP51A1,0.854324650596551,-0.0029602733476774,grey
CYC1,0.0064771192651244,0.9477046854527722,grey
CYBC1,0.931079536235034,-0.1442869919623356,grey
CYB5R3,0.108629906661337,-0.1464077828072121,grey
CYB5R1,0.129173171105784,-0.1296333118790238,grey
CYB5B,0.0077432141804441,-0.5033315591946594,grey
CYB5A,0.0662596148715262,-0.3885772464041546,grey
CXXC5,0.0338533942148103,-0.2249534174329479,grey
CXADR,0.0746648109033925,0.2781687957753952,grey
CUTA,0.145482363746398,0.4164113892214274,grey
DCXR,0.0118608735958738,-0.480211929882451,grey
DDAH2,0.052002550399901,0.3127305004937543,grey
DDB1,0.0164227831740703,0.4432826581941557,grey
DDOST,0.949326195966255,-0.0333256263553096,grey
DHX15,0.0170572412032318,0.3566094302016366,grey
DHRS7B,0.435631986998884,-0.1614834563167297,grey
DHRS7,0.0445794189213462,0.2751954898948587,grey
DHRS4,0.75088577878162,0.0942803567102066,grey
DHRS1,0.313599500421654,-0.1054816261352432,grey
DHCR24,0.707829479593925,-0.014900826712733,grey
DERA,0.215531000876482,-0.1361969954554312,grey
DEK,0.676880237971589,-0.0541537801806339,grey
DECR2,0.226342639659534,-0.2345214676570476,grey
DECR1,0.089898226158561,-0.2661542753453693,grey
DDX6,0.3462991884298,-0.1071578051863627,grey
DDX5,0.010885907572334,-0.3997779545223693,grey
DDX49,0.20976827291729,-0.205502700917858,grey
DDX47,0.519420106580621,-0.0454081121227579,grey
DDX46,0.483154660966069,-0.15594959407445,grey
DDX42,0.0063249446565656,-0.5195376682098892,grey
DDX41,0.431186411840387,0.0901435903269318,grey
DDX3X,0.068111977312272,0.1960716050651652,grey
DDX39B,0.0061340251557958,-0.4990661781865096,grey
DDX39A,0.0338533942148103,-0.4689015837077076,grey
DDX27,0.0135434132807498,0.3545452803703688,grey
DDX23,0.427628782310552,-0.0779180762239405,grey
DDX19B,0.214793610867101,0.1884174501302551,grey
DDX19A,0.267561318807942,-0.1362889033799911,grey
DDX18,0.278288061147818,-0.2005196711438119,grey
DDX17,0.560177534284811,-0.0530447592089741,grey
DDX1,0.247587631805176,-0.1354909525673894,grey
CCT8,0.0471310540776071,0.2588570352321515,grey
CCT6A,0.715587008972329,0.0185934258408205,grey
ECI2,0.048279112351286,-0.3554215951251363,grey
ALDH4A1,0.0061340251557958,-0.6084664227151965,grey
AP1M1,0.0874935281159102,0.2676637441380225,grey
AP1B1,0.0062680438564334,1.1563950295380616,grey
ANXA2,0.955559559282482,-0.0398852738477104,grey
ANP32B,0.692615922299522,0.0740255275526577,grey
ANP32A,0.680652510709108,0.052680392722635,grey
ANKRD17,0.929595312421107,-0.0088979690368932,grey
ANKHD1,0.763715265499154,0.0313601518774443,grey
ANKFY1,0.693876559853017,-0.082785957109086,grey
ANK2,0.142538014933159,0.219283592288685,grey
ALYREF,0.684655972044433,-0.0429467801723389,grey
ALDOA,0.0586738473280748,0.4383254455951123,grey
ALDH7A1,0.85613841296859,-0.0018893022678239,grey
ALDH6A1,0.0275368834838473,-0.2573669158730323,grey
ALDH3A2,0.415726697722596,-0.1611026595548019,grey
AP3B1,0.31266149755074,0.1050666921253154,grey
ALDH2,0.0221670116773839,-0.3463127241538349,grey
ALDH1B1,0.0841588412872688,-0.1762524226749983,grey
ALDH18A1,0.0359365244831258,-0.2762491728912323,grey
ALCAM,0.0124775763047535,0.4155079885586696,grey
ALB,0.083601242368585,0.3276113167367347,grey
AKAP8L,0.391188522160223,-0.0720011586491917,grey
AKAP10,0.28788136978973,0.8175187964729829,grey
AK4,0.582954312421943,-0.0555027160476972,grey
AK1,0.423195231737499,0.0761920476961976,grey
AIP,0.111304989082588,0.146787972182371,grey
AIMP1,0.0756110029971039,0.2402720741849089,grey
AIFM1,0.0536657354121417,-0.2996013333877413,grey
AHSA1,0.140472356623035,0.2138588062111215,grey
AP1S2,0.0171932274982005,0.5435125242662483,grey
AP3B2,0.3462991884298,-0.1218794011244434,grey
CCT5,0.153326294386446,-0.1225036561319501,grey
ARCN1,0.0077275129941,0.5849698622889914,grey
ARL3,0.861310724254513,0.0186867797632653,grey
ARL2,0.0064771192651244,-0.8641263025916437,grey
ARL10,0.923252343633112,0.066009242305466,grey
ARL1,0.0842982484867168,-0.1951141750605555,grey
ARID3B,0.902541381139937,0.0401461285215436,grey
ARID3A,0.0928339711616954,0.1589228100166469,grey
ARHGEF40,0.442142053821959,-0.1449175436166208,grey
ARHGDIA,0.919140934483332,-0.0139150509806584,grey
ARGLU1,0.962698502124344,-0.2011055487195605,grey
ARFGAP2,0.692615922299522,-0.0586824117621657,grey
ARF6,0.0573563115496094,-0.5299755114536948,grey
ARF5,0.0063249446565656,-0.7317677632997779,grey
ARF4,0.478586030905805,-0.1336822719918968,grey
APRT,0.384163467397205,-0.1735929609877483,grey
AP3D1,0.392316171928605,0.1901913973662068,grey
APPL1,0.145898041629855,-0.1366340101800795,grey
APP,0.95328227826609,-0.0499278237719193,grey
APOOL,0.65659233719506,-0.1106471215176156,grey
APOO,0.0702187144938977,0.2302049605893603,grey
APMAP,0.136818665641957,-0.1776109450122888,grey
APLP2,0.0653119074176129,-0.2483755104086045,grey
APLP1,0.0071547845775973,-0.4771924884010579,grey
API5,0.918618219175974,-0.0012783769863819,grey
AP4S1,0.162553781947265,0.201252444215276,grey
AP3S2,0.014302131315614,0.4220173622422737,grey
AP3S1,0.892572838994227,0.0276888356613857,grey
AP3M2,0.850937761606394,-0.0761307266170654,grey
AP3M1,0.552495932737082,0.1079692435978807,grey
AHDC1,0.620507567311015,0.0563321513771871,grey
AHCY,0.147572889402272,0.1222848448321837,grey
AGTPBP1,0.521315055864096,0.071885586730481,grey
ACAD10,0.281148797482074,-0.2720566396084484,grey
ACOT9,0.0471310540776071,-0.320817286601277,grey
ACOT8,0.0651275362341576,-0.3754469246922949,grey
ACOT7,0.0699006932444741,-0.3005998645644677,grey
ACOT13,0.0539772236828245,-0.3027185755520003,grey
ACO2,0.0105852270829879,-0.389834413860886,grey
ACLY,0.0185983966524702,0.4421102103522143,grey
ACAT2,0.223266551935888,0.1720484277023643,grey
ACAT1,0.0711772347329103,-0.2802689116015008,grey
ACADVL,0.214264422282919,0.1924973030094013,grey
ACADSB,0.0811797110161744,-0.3472471798299106,grey
ACADM,0.0959589530423144,-0.2742088040190647,grey
ACAD9,0.0359365244831258,0.3260642116725662,grey
ACAD8,0.439542834827266,0.1923172651959923,grey
ACACA,0.0024284536170326,0.6564879688868008,grey
AGPS,0.0154960923346837,-0.3836823470735159,grey
ACAA2,0.0322330334969796,-0.3698361048580385,grey
ACAA1,0.0305140401532242,-0.3229306078116977,grey
ABR,0.0722603371891752,0.1848705813383725,grey
ABI2,0.150409757161816,0.2611679278257783,grey
ABHD16A,0.614736447488268,-0.0038030916620411,grey
ABHD14B,0.0061816517157318,0.7581329517759081,grey
ABCF3,0.120894714980781,-0.4189193622778629,grey
ABCF2,0.0459270182142345,-0.2712322427201188,grey
ABCF1,0.0071547845775973,-0.4704218298031558,grey
ABCD3,0.491528382243258,-0.213454112228033,grey
ABCA3,0.278523938990517,-0.084321485196906,grey
AASS,0.0364456811434336,0.2801454833747172,grey
AASDHPPT,0.41571267528122,0.1232840247354677,grey
ACP1,0.014689672988027,0.3676763764865889,grey
ACSL1,0.405039728440347,0.0993467429708803,grey
ACSL3,0.0673761861013306,-0.212179994922519,grey
ACSL4,0.0640053769411775,-0.3195608339071712,grey
AGPAT4,0.495971318260879,0.1192503739038878,grey
AGPAT2,0.0362905894424612,-0.4074301529271589,grey
AGPAT1,0.0606447286072957,-0.2304593584330273,grey
AGK,0.887021031988558,-0.0112052067143755,grey
AGFG1,0.485698497031035,0.0513826671098196,grey
AFG3L2,0.0718148739051264,-0.1864756660639435,grey
AFG1L,0.207477103350193,-0.1695064010586306,grey
AFF4,0.0651275362341576,-0.4252762651941146,grey
AFAP1,0.0180453394832109,-0.5308262529460439,grey
ADRM1,0.948791736778939,-0.017257965044288,grey
ADPRHL1,0.0795363817502814,0.5266620928100032,grey
ADO,0.0330411661015816,0.2579082068521759,grey
ADNP,0.010740918629027,-0.3738631731521897,grey
ADH5,0.241397731477908,-0.2519086415885532,grey
ADD2,0.794206469467115,0.0206409007925747,grey
ADD1,0.87482757126221,0.035240940771786,grey
ADAR,0.0301798774760998,-0.2517334101095404,grey
ACTR3,0.0103445379327924,-0.371483583949435,grey
ACTR2,0.15402009006542,0.1204748413771348,grey
ACTR1A,0.0213318989834539,-0.429619410528593,grey
ACTR10,0.217326351328949,0.2921483229453843,grey
ACTL6B,0.117672260047107,-0.2057083684880662,grey
ACTL6A,0.01272085026462,0.3936780503299328,grey
ACTG1,0.0035916917377313,-1.1096036940530187,grey
ACTBL2,0.534816074585884,0.0783568420334475,grey
ACTB,0.0058846545746487,-0.7746855040453753,grey
ACTA1,0.310846089595017,-0.4611374278362876,grey
ARL4A,0.870855925867077,0.0204539974371676,grey
ARL4C,0.0080321891725198,-0.4201181865994512,grey
ARL4D,0.0103445379327924,-0.4716904149986575,grey
BZW2,0.0473257896905079,0.2215118024182759,grey
CAMKV,0.0265909053254264,-0.2962230272612953,grey
CAMK2G,0.207719059692684,0.3083387984295393,grey
CAMK2D,0.0154573556211687,0.6844752353913108,grey
CALU,0.120894714980781,-0.2698933623458555,grey
CALR,0.440592690135106,-0.1625179736716656,grey
CALML5,0.0658172499446367,0.6861589407580946,grey
CADPS,0.967430792833961,-0.0217269192307435,grey
CAD,0.0064771192651244,0.6421347607984251,grey
CACYBP,0.222264782151414,-0.2011149090294582,grey
CACNA2D1,0.96415238895845,-0.0023261565003816,grey
C2CD5,0.0718148739051264,0.2374467311248713,grey
C1QBP,0.966167691510135,-0.0168714488766858,grey
C15orf40,0.0110849131212706,0.4205925215500458,grey
BUD31,0.0583550967777943,-0.340444913577146,grey
BCLAF1,0.549659598957544,-0.0781220701939422,grey
BUD13,0.0317111423141597,-0.5179084956344487,grey
BUB3,0.510326084066615,-0.0745203949145154,grey
BTF3,0.780338330187353,0.1739797868056732,grey
BSG,0.070251036031567,0.1915441406544339,grey
BRD2,0.0034567468083507,-0.5503418018343871,grey
BPHL,0.1693421882861,-0.4937219531111293,grey
BOP1,0.813288420190342,-0.666354572859319,grey
BOLA2,0.0140449234112151,0.3382868886741889,grey
BMERB1,0.0494102574565853,-0.6257606244557374,grey
BLVRA,0.223815103654552,-0.1766485944111706,grey
BLTP3B,0.964609348458621,-0.1523474961512661,grey
BLMH,0.308453409864844,0.1066534463168861,grey
BDH1,0.222264782151414,-0.1995646611826514,grey
CAMSAP3,0.0008678033201834,-0.8896196787062374,grey
CAND1,0.0923806936860578,0.2310644608701468,grey
CANX,0.084866891540894,0.2768231113636559,grey
CAP1,0.0265909053254264,0.2572409738868323,grey
CCT4,0.521315055864096,-0.0470520038739859,grey
CCT3,0.563069195675166,-0.0312903612090962,grey
CCT2,0.0733570350688415,0.2158606612616259,grey
CCS,0.100858393375117,0.2446959373892829,grey
CCP110,0.832322481305943,0.0348975985126653,grey
CCM2,0.106817689528916,0.1542573918837924,grey
CCDC88A,0.0353883899335035,-0.2989795355302719,grey
CCDC86,0.168790716356386,-0.2350299427764145,grey
CCDC47,0.378926230855173,-0.0599503521201446,grey
CCAR2,0.0243365250513085,0.2782616269284159,grey
CCAR1,0.964609348458621,0.0653834322958965,grey
CBX5,0.0954449159742699,-0.2155010184703256,grey
CBX3,0.540892365382538,-0.0929221553305821,grey
CBX1,0.183786638446008,-0.2864045385085549,grey
CBR4,0.0379955175842606,-0.4107988885816722,grey
CBR1,0.098165678728573,0.1718967223659343,grey
CBLN1,0.17397679425894,0.3300898057838098,grey
CASP3,0.394539756340659,0.1334612751574916,grey
CASK,0.0820974269336922,-0.2245133598330309,grey
CARM1,0.995984635552438,-0.0142430388117376,grey
CARHSP1,0.638580018503094,-0.0838684022316336,grey
CAPZB,0.0167336519957431,0.3488851652009998,grey
CAPZA2,0.677428934746181,-0.0574835674271275,grey
CAPZA1,0.579649474900142,0.0348797099288743,grey
CAPRIN1,0.0112477526006487,0.467657082696275,grey
CAPNS1,0.662653816045377,-0.0281572954863844,grey
CAPN1,0.895156883582646,-0.0120154171960406,grey
BCS1L,0.0540773739213971,-0.2794301587669815,grey
BCKDHA,0.918284205756576,0.0159385859605284,grey
ARL6IP4,0.43211838561484,0.1273806836831613,grey
ATAD3A,0.0105852270829879,0.4341470530626299,grey
ATP5F1D,0.103210209015867,0.3338493669954112,grey
ATP5F1C,0.010885907572334,-0.8540993645260794,grey
ATP5F1B,0.319191957131357,0.1224629473261461,grey
ATP5F1A,0.0113187791315916,-0.3497501330511804,grey
ATP2C1,0.92823580399048,0.0075591859928658,grey
ATP2B1,0.0284748142757035,0.4832789874200953,grey
ATP2A2,0.0130468854445531,0.5060574039717979,grey
ATP1B1,0.166951115246277,0.2284277724766212,grey
ATP1A3,0.573592684325346,0.0890734654175117,grey
ATP1A1,0.0130468854445531,0.7668344628584142,grey
ATP13A1,0.595060219870744,0.126981598382667,grey
ATAT1,0.010740918629027,0.3917571320214442,grey
ATAD3B,0.181297466595768,0.1397779527568927,grey
ATAD1,0.95328227826609,0.0282927507445488,grey
BCCIP,0.0064771192651244,0.5511299563641603,grey
ASS1,0.0014411882200575,0.8727059883664022,grey
ASMTL,0.0524105750063278,-0.20199552445108,grey
ASAH1,0.46411809078617,-0.0560017512145676,grey
ARPC5,0.335163158497795,-0.1723869640463043,grey
ARPC4,0.174579454660173,-0.1772234272424249,grey
ARPC3,0.236956711475747,-0.1397333597515138,grey
ARPC2,0.0623355159854774,-0.2405374049898677,grey
ARPC1A,0.337770459955348,-0.2773458465817034,grey
ARMCX3,0.345085105996652,0.0831082147026541,grey
ARMC10,0.320059082791715,-0.1873157721496111,grey
ARL8B,0.165624081397158,-0.2986932803908294,grey
ARL8A,0.0656285998739635,-0.2035826324881829,grey
ARL6IP5,0.47596896745956,-0.0761531073545897,grey
ATP5ME,0.0555550280233734,0.2214673491797287,grey
ATP5MF,0.122722318298965,0.2065927658116744,grey
ATP5MG,0.177446868410177,0.4084984603102191,grey
ATP5MK,0.95962870691471,0.0675452503475713,grey
BCAT1,0.435631986998884,0.0909207537903309,grey
BCAP31,0.442613255013405,0.0885858429591522,grey
BAZ2B,0.107892202339411,-0.4734439211729684,grey
BAX,0.0587875747119818,0.4966198432515102,grey
BASP1,0.347143882296645,-0.1902666959724219,grey
BAP18,0.345656276296798,-0.1909324038485851,grey
BAG6,0.0757947032469772,0.5454024466127774,grey
BABAM1,0.278523938990517,0.1180214413892024,grey
AVL9,0.980703930342826,-0.0861048226847203,grey
AUH,0.333760155786407,-0.2580282165786757,grey
ATXN10,0.0277788876847755,0.2593921741172013,grey
ATP8A1,0.142026368968279,0.3032861215667092,grey
ATP6V1H,0.407921029910009,0.0784670717530819,grey
ATP6V1G2,0.13515971675645,0.163110038245465,grey
ATP6V1G1,0.125049460900376,-0.2332770609565578,grey
ATP6V1F,0.0413931626666041,0.2221402072761114,grey
ATP6V1E1,0.605438416844582,-0.0714171729384743,grey
ATP6V1D,0.400994295424617,0.0534178239731291,grey
ATP6V1B2,0.614736447488268,-0.0768828003768639,grey
ATP6V1A,0.0760270702722321,0.1820043432506639,grey
ATP6V0D1,0.103668980079335,0.3476180787068778,grey
ATP6V0A1,0.0838374600156688,0.3357854168086678,grey
ATP6AP2,0.848745168188144,-0.0101632275376298,grey
ATP5PO,0.0096550670707408,-0.5724820765645017,grey
ATP5PF,0.60910808116446,0.0652796373769825,grey
ATP5PD,0.0318281023249003,0.3471440207202392,grey
ATP5PB,0.05391280053267,0.2723130795300885,grey
ECI1,0.0571726222747122,-0.3161484592086363,grey
DSTN,0.664820905399975,-0.0112016116431483,grey
EDIL3,0.0144302914810031,-0.3158427696490962,grey
ISCA1,0.773938117845862,0.0667423925806362,grey
KIF1A,0.0209352465247544,0.4605768012362859,grey
KIAA0319L,0.857926989528762,0.0496515039756518,grey
KHSRP,0.568871646646527,-0.0789316560836976,grey
KHDRBS1,0.0032316427901457,0.8901209929290874,grey
KARS1,0.932127849643795,-0.0103490829024596,grey
JPT2,0.573479309545059,-0.0100483000544548,grey
IVD,0.596591072095221,-0.1124209292700518,grey
ITPK1,0.308453409864844,0.2449232355967228,grey
ITPA,0.230455075486055,0.1623102082744028,grey
ITM2C,0.986110495843834,0.0227794439933018,grey
ISYNA1,0.0064771192651244,0.6532208472427994,grey
IST1,0.324757982812034,-0.0814222286443392,grey
ISCU,0.533338034624271,-0.0786427290759081,grey
IRGQ,0.28320213962919,0.2058543310245714,grey
KIF5B,0.520266799330235,0.0523932152628958,grey
IQSEC1,0.0254405326185044,0.3360081211869068,grey
IPO4,0.0302261905599687,-0.4136437863545273,grey
INPP5F,0.317664393201186,-0.0812327776165512,grey
INPP1,0.0483325230075494,0.5136372884910759,grey
INA,0.013915626216246,0.3387012226809469,grey
IMPDH2,0.156844171339776,0.2297623416047861,grey
IMMT,0.041171965868105,0.2443671688677491,grey
ILVBL,0.0759736083567321,-0.1824008984771876,grey
ILKAP,0.936195505080403,-0.004270830419509,grey
ILK,0.0839434353558565,0.1754967486076111,grey
ILF3,0.05391280053267,-0.2871530577689299,grey
ILF2,0.0313349173262489,-0.2981752941656393,grey
IK,0.981427519797562,0.0877253366302291,grey
KIF2A,0.648029277009264,0.0762982155889108,grey
KIF5C,0.0577666403078522,0.2026115215782578,grey
HMGA2,0.558063841860221,0.142676165345209,grey
KTN1,0.609000796774389,0.0997642691276613,grey
LBR,0.205523910207191,0.1710563620130366,grey
LARS1,0.110083382109846,-0.1585549041977618,grey
LARP4B,0.324599318530841,-0.2123053913777209,grey
LARP4,0.704563127431822,0.0113483902133169,grey
LARP1,0.919140934483332,-0.0775752660608586,grey
LAP3,0.071044357138773,-0.1976054604428989,grey
LANCL2,0.206399288423547,0.11779499051194,grey
LANCL1,0.674667204447292,-0.0882059949585033,grey
LAMTOR4,0.0064771192651244,-0.5727455101266901,grey
LAMTOR3,0.101540005975229,0.5062900672848161,grey
LAMP1,0.0251450504819281,0.3936018317784443,grey
L2HGDH,0.401326821806751,-0.1431853629161192,grey
